IdLugarSalida,Lugar Salida,IdTranspSalidad,Transporte Internacional de Salida,FechaSalida,IdFecSalida,FechaEntrada,IdFecEntrada,IdNacionalidad,Pais,IdDeptoResidencia,Departamento,IdMotivo,Motivo,IdOcupacion,Ocupacion,IdNivelEstudio,Estudio,IdDestino,Destino,IdAlojamiento,Alojamiento,IdLugarIngreso,Lugar Ingreso,IdTranspIngreso,Transporte Internacional de Ingreso,IdTranspLocal,Trasporte Local,Estadia,Gente,GastoTotal,GastoAlojamiento,GastoAlimentacion,GastoTransporteInternac,GatoTransporteLocal,GastoCultural,GastoTours,GastoCompras,GastoResto,Coef,CoefTot
2,Puerto de montevideo,5,Maritimo - Fluvial,2024-03-19,16149,2024-03-25,16155,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,1,"Jubilado, Pensionista",,,10,Argentina,6,Vivienda Familiares / Amigos,2,Puerto de montevideo,5,Maritimo - Fluvial,4,Auto familiares / amigos,6,1,700.0,0.0,100.0,200.0,0.0,108.87,0.0,200.0,291.13,148.11,148.11
1,Colonia,5,Maritimo - Fluvial,2025-07-30,16647,2025-08-06,16654,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,26,Profesional independiente,,,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,4,Auto familiares / amigos,7,1,400.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,281.96,281.96
7,Fray Bentos,2,Terrestre Auto,2022-12-14,15688,2022-12-23,15697,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",3,Estudiante,5.0,Terciaria incompleta,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,9,2,800.0,300.0,89.18,0.0,100.0,150.0,0.0,45.78,115.04,79.35,78.43
15,Artigas,2,Terrestre Auto,2024-04-21,16182,2024-05-06,16197,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",24,Trabajador Independiente,,,20,Brasil,30,Vivienda arrendada X plataforma,15,Artigas,2,Terrestre Auto,1,Auto propio,15,2,2125.34,800.0,525.87,0.0,214.46,246.8,0.0,209.15,129.06,254.24,508.47
13,Rivera,2,Terrestre Auto,2019-11-16,14564,2019-11-19,14567,1,Uruguay,40,Durazno,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,20,Brasil,6,Vivienda Familiares / Amigos,13,Rivera,2,Terrestre Auto,1,Auto propio,3,3,159.41,0.0,48.25,0.0,9.86,0.0,0.0,101.3,0.0,97.26,291.78
8,Paysandú,2,Terrestre Auto,2019-05-07,14371,2019-05-10,14374,1,Uruguay,61,Paysandu,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,3,5,284.39,0.0,113.76,0.0,42.66,15.44,0.0,85.32,27.21,307.67,1538.35
3,Aeropuerto de Carrasco,1,Aereo,2025-08-29,16677,2025-09-05,16684,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,7,2,1210.28,452.27,134.0,757.5,33.5,195.2,123.95,271.36,0.0,306.69,613.37
4,Chuy,2,Terrestre Auto,2017-10-25,13812,2017-10-30,13817,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",14,"Jefe, Capataz, Encargado",6.0,Terciaria completa,20,Brasil,6,Vivienda Familiares / Amigos,13,Rivera,2,Terrestre Auto,1,Auto propio,5,2,360.0,120.0,130.0,0.0,80.0,0.0,0.0,0.0,30.0,32.57,65.15
16,Bella Unión,2,Terrestre Auto,2017-01-05,13519,2017-01-11,13525,1,Uruguay,60,Salto,1,"Ocio, Recreo, Vacaciones",15,"Obrero esp, Conductor, Artesano",4.0,Secundaria completa,10,Argentina,1,Hotel,16,Bella Unión,2,Terrestre Auto,0,Sin Datos,6,4,1600.0,670.0,438.68,0.0,175.47,143.3,0.0,172.55,0.0,96.18,384.71
7,Fray Bentos,2,Terrestre Auto,2022-02-16,15387,2022-02-25,15396,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,9,3,2000.0,0.0,445.89,0.0,555.25,129.66,0.0,229.33,639.87,108.51,325.53
10,Salto,2,Terrestre Auto,2017-06-19,13684,2017-06-23,13688,1,Uruguay,60,Salto,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,0,Sin Datos,4,2,282.05,0.0,70.29,0.0,38.66,59.75,0.0,113.35,0.0,112.3,224.6
1,Colonia,5,Maritimo - Fluvial,2024-04-10,16171,2024-04-14,16175,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",26,Profesional independiente,,,10,Argentina,5,Vivienda Arrendada,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,4,4,1200.0,264.57,241.81,0.0,257.89,156.47,0.0,279.26,0.0,273.01,1092.05
1,Colonia,5,Maritimo - Fluvial,2023-10-22,16000,2023-10-25,16003,10,Argentina,21,Montevideo,1,"Ocio, Recreo, Vacaciones",19,Trabajador sin especializacion,2.0,Primaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,3,3,900.0,50.0,326.79,300.0,20.0,0.0,0.0,503.21,0.0,427.3,1281.91
8,Paysandú,2,Terrestre Auto,2019-10-03,14520,2019-10-09,14526,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,6,2,2273.21,594.6,556.09,0.0,554.48,164.51,0.0,403.54,0.0,294.69,589.37
7,Fray Bentos,2,Terrestre Auto,2023-03-05,15769,2023-03-12,15776,1,Uruguay,42,Florida,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,5,Vivienda Arrendada,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,7,3,800.0,199.93,186.91,0.0,220.7,69.11,0.0,123.35,0.0,269.26,807.77
4,Chuy,3,Terrestre Bus,2019-07-07,14432,2019-07-12,14437,1,Uruguay,31,Maldonado,8,Deportivo,20,"Deportista, Entrenador, Juez Dep",4.0,Secundaria completa,20,Brasil,1,Hotel,4,Chuy,3,Terrestre Bus,3,Taxi - Bus,5,1,300.0,189.42,0.0,0.0,0.0,0.0,0.0,110.58,0.0,97.85,97.85
1,Colonia,5,Maritimo - Fluvial,2024-03-16,16146,2024-03-19,16149,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,3,2,500.0,149.96,137.82,0.0,0.0,0.0,0.0,212.22,0.0,201.25,402.49
8,Paysandú,2,Terrestre Auto,2023-05-14,15839,2023-05-15,15840,1,Uruguay,41,Flores,2,Visita familiares / amigos,13,"Prof, Tecnico, Docente, Artista",5.0,Terciaria incompleta,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,3,136.38,20.59,64.33,0.0,51.47,0.0,0.0,0.0,0.0,493.31,1479.93
7,Fray Bentos,2,Terrestre Auto,2023-09-07,15955,2023-09-11,15959,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,4,4,1887.48,367.01,419.44,0.0,167.78,200.01,0.0,356.96,376.28,1019.06,4076.24
16,Bella Unión,2,Terrestre Auto,2022-09-09,15592,2022-09-13,15596,1,Uruguay,51,Artigas,2,Visita familiares / amigos,11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,20,Brasil,6,Vivienda Familiares / Amigos,16,Bella Unión,2,Terrestre Auto,1,Auto propio,4,2,450.0,0.0,98.64,0.0,26.19,176.82,0.0,148.35,0.0,449.56,899.11
1,Colonia,5,Maritimo - Fluvial,2017-03-24,13597,2017-03-28,13601,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",3.0,Secundaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,0,Sin Datos,4,2,1112.0,320.0,200.0,70.0,96.0,228.0,0.0,268.0,0.0,150.92,301.84
10,Salto,2,Terrestre Auto,2023-02-22,15758,2023-02-22,15758,1,Uruguay,60,Salto,10,Compras,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,11,Otros,10,Salto,2,Terrestre Auto,1,Auto propio,1,2,352.17,0.0,50.89,0.0,60.62,0.0,0.0,240.65,0.0,365.47,730.94
10,Salto,2,Terrestre Auto,2017-05-02,13636,2017-05-08,13642,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",4.0,Secundaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,0,Sin Datos,6,4,1200.0,453.24,297.84,0.0,116.55,172.66,0.0,159.71,0.0,108.2,432.79
7,Fray Bentos,3,Terrestre Bus,2017-01-05,13519,2017-01-09,13523,1,Uruguay,10,Colonia,2,Visita familiares / amigos,1,"Jubilado, Pensionista",7.0,Otros,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,0,Sin Datos,4,1,250.0,0.0,34.15,50.0,0.0,0.0,0.0,0.0,215.85,128.81,128.81
10,Salto,3,Terrestre Bus,2018-09-08,14130,2018-09-20,14142,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,9,Desconocido / Sin Datos,3.0,Secundaria incompleta,30,Paraguay,6,Vivienda Familiares / Amigos,10,Salto,3,Terrestre Bus,4,Auto familiares / amigos,12,1,600.0,0.0,96.99,250.0,0.0,45.88,0.0,120.0,337.14,276.52,276.52
7,Fray Bentos,3,Terrestre Bus,2017-06-08,13673,2017-06-20,13685,1,Uruguay,43,Tacuarembo,2,Visita familiares / amigos,1,"Jubilado, Pensionista",6.0,Terciaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,0,Sin Datos,12,1,200.0,0.0,200.0,16.0,0.0,0.0,0.0,0.0,0.0,57.89,57.89
1,Colonia,5,Maritimo - Fluvial,2025-01-02,16438,2025-01-04,16440,10,Argentina,31,Maldonado,2,Visita familiares / amigos,26,Profesional independiente,,,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,4,Auto familiares / amigos,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.19,981.19
7,Fray Bentos,3,Terrestre Bus,2018-02-25,13935,2018-03-06,13944,1,Uruguay,13,Soriano,2,Visita familiares / amigos,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,3,Taxi - Bus,9,1,600.0,0.0,174.38,85.0,50.0,56.41,0.0,150.0,169.2,169.94,169.94
7,Fray Bentos,2,Terrestre Auto,2018-02-04,13914,2018-02-06,13916,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",5.0,Terciaria incompleta,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,2,2,490.88,245.44,122.72,0.0,122.72,0.0,0.0,0.0,0.0,261.85,523.71
1,Colonia,5,Maritimo - Fluvial,2024-01-29,16099,2024-02-03,16104,1,Uruguay,21,Montevideo,10,Compras,25,Trabajador dependiente,,,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,5,2,1000.0,302.94,285.49,0.0,0.0,147.79,0.0,263.77,0.0,180.46,360.93
3,Aeropuerto de Carrasco,1,Aereo,2017-05-08,13642,2017-05-18,13652,1,Uruguay,53,Rivera,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,20,Brasil,5,Vivienda Arrendada,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,10,2,850.0,450.0,137.31,0.0,71.64,114.63,0.0,76.42,0.0,131.68,263.35
1,Colonia,5,Maritimo - Fluvial,2019-09-06,14493,2019-09-11,14498,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,2,Ama de casa,2.0,Primaria completa,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,5,2,436.07,0.0,109.45,242.97,161.52,63.25,0.0,101.86,0.0,308.05,616.09
8,Paysandú,2,Terrestre Auto,2022-11-29,15673,2022-12-05,15679,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,6,2,761.69,200.99,189.12,0.0,225.98,0.0,0.0,145.61,0.0,79.35,78.43
13,Rivera,2,Terrestre Auto,2018-01-28,13907,2018-02-05,13915,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",4.0,Secundaria completa,20,Brasil,6,Vivienda Familiares / Amigos,13,Rivera,2,Terrestre Auto,1,Auto propio,8,5,620.0,210.0,250.0,0.0,120.0,0.0,0.0,0.0,40.0,66.48,332.39
8,Paysandú,2,Terrestre Auto,2025-04-09,16535,2025-04-11,16537,1,Uruguay,61,Paysandu,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,2,2,1200.0,208.62,181.47,0.0,181.82,0.0,0.0,419.15,208.94,363.65,727.31
16,Bella Unión,2,Terrestre Auto,2023-10-19,15997,2023-10-30,16008,1,Uruguay,60,Salto,1,"Ocio, Recreo, Vacaciones",4,Rentista,5.0,Terciaria incompleta,20,Brasil,5,Vivienda Arrendada,16,Bella Unión,2,Terrestre Auto,1,Auto propio,11,2,1979.47,700.0,385.64,0.0,100.0,500.0,0.0,200.0,93.83,504.47,1008.95
7,Fray Bentos,2,Terrestre Auto,2017-02-28,13573,2017-03-06,13579,1,Uruguay,13,Soriano,2,Visita familiares / amigos,14,"Jefe, Capataz, Encargado",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,0,Sin Datos,6,3,703.83,0.0,351.91,0.0,105.57,0.0,0.0,77.13,169.21,99.93,299.79
1,Colonia,5,Maritimo - Fluvial,2017-07-04,13699,2017-07-06,13701,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",6.0,Terciaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,0,Sin Datos,2,4,500.0,193.85,144.0,240.0,46.15,116.0,0.0,0.0,0.0,163.53,654.13
3,Aeropuerto de Carrasco,1,Aereo,2023-06-24,15880,2023-07-06,15892,1,Uruguay,11,Saqn Jose,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,40,Europa,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,12,2,1807.31,0.0,500.0,1860.0,0.0,200.0,0.0,300.0,807.31,300.86,601.72
7,Fray Bentos,3,Terrestre Bus,2017-11-03,13821,2017-11-08,13826,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,7,Fray Bentos,3,Terrestre Bus,3,Taxi - Bus,5,3,1400.0,500.0,400.0,240.0,85.6,148.73,0.0,0.0,265.67,65.32,195.96
7,Fray Bentos,2,Terrestre Auto,2025-04-20,16546,2025-04-25,16551,1,Uruguay,12,Rio Negro,1,"Ocio, Recreo, Vacaciones",27,Profesional dependiente,,,10,Argentina,30,Vivienda arrendada X plataforma,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,5,3,1000.0,400.0,131.13,0.0,50.0,67.88,0.0,200.0,150.98,173.83,521.49
3,Aeropuerto de Carrasco,1,Aereo,2017-02-16,13561,2017-02-23,13568,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,7,4,3962.0,1650.65,489.08,3538.0,122.27,800.0,0.0,900.0,0.0,125.15,500.6
8,Paysandú,2,Terrestre Auto,2025-07-11,16628,2025-07-11,16628,1,Uruguay,61,Paysandu,2,Visita familiares / amigos,1,"Jubilado, Pensionista",,,10,Argentina,31,Ninguno,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,3,62.12,0.0,11.06,0.0,0.0,0.0,0.0,51.05,0.0,445.65,1336.94
2,Puerto de montevideo,5,Maritimo - Fluvial,2022-04-30,15460,2022-05-04,15464,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,2,Puerto de montevideo,5,Maritimo - Fluvial,3,Taxi - Bus,4,3,2208.16,368.03,441.63,544.68,397.69,204.59,0.0,358.38,437.85,414.71,1244.13
1,Colonia,5,Maritimo - Fluvial,2017-11-04,13822,2017-11-06,13824,1,Uruguay,11,Saqn Jose,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,2,2,766.0,150.23,160.0,186.0,35.77,0.0,120.0,300.0,0.0,243.13,486.26
8,Paysandú,2,Terrestre Auto,2019-09-24,14511,2019-10-02,14519,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,8,2,2649.39,0.0,741.46,0.0,739.3,164.51,0.0,403.54,600.59,294.69,589.37
10,Salto,2,Terrestre Auto,2024-10-22,16366,2024-10-24,16368,1,Uruguay,60,Salto,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,2,3,380.31,110.72,120.35,0.0,36.11,24.07,0.0,84.25,4.81,211.54,634.63
3,Aeropuerto de Carrasco,1,Aereo,2023-01-20,15725,2023-01-26,15731,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,6,2,1027.51,262.53,222.18,972.49,61.22,260.67,0.0,220.91,0.0,91.58,102.29
7,Fray Bentos,3,Terrestre Bus,2017-06-27,13692,2017-07-05,13700,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,8,Desocupado,4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,0,Sin Datos,8,1,333.0,0.0,100.0,100.0,0.0,57.0,0.0,120.0,56.0,79.92,79.92
7,Fray Bentos,3,Terrestre Bus,2019-08-23,14479,2019-09-02,14489,1,Uruguay,21,Montevideo,9,Estudios,3,Estudiante,5.0,Terciaria incompleta,31,Chile,5,Vivienda Arrendada,7,Fray Bentos,3,Terrestre Bus,3,Taxi - Bus,10,1,600.0,336.93,193.34,282.19,69.74,0.0,0.0,0.0,0.0,196.53,196.53
8,Paysandú,3,Terrestre Bus,2017-11-23,13841,2017-12-03,13851,1,Uruguay,11,Saqn Jose,2,Visita familiares / amigos,3,Estudiante,4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,3,Terrestre Bus,4,Auto familiares / amigos,10,1,106.87,0.0,29.99,93.8,0.0,11.45,0.0,13.86,51.57,183.53,183.53
10,Salto,2,Terrestre Auto,2018-02-11,13921,2018-02-12,13922,1,Uruguay,60,Salto,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,1,1,157.78,52.59,35.06,0.0,17.53,0.0,0.0,0.0,52.59,168.49,168.49
7,Fray Bentos,2,Terrestre Auto,2017-02-22,13567,2017-02-27,13572,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,0,Sin Datos,5,4,702.69,0.0,203.82,0.0,106.76,149.47,0.0,0.0,242.64,83.45,333.81
3,Aeropuerto de Carrasco,1,Aereo,2019-07-04,14429,2019-07-21,14446,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,33,Centro y Norte America,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,17,1,2484.96,0.0,429.96,900.0,200.0,600.0,0.0,1000.0,255.0,185.45,185.45
8,Paysandú,2,Terrestre Auto,2017-08-22,13748,2017-08-24,13750,1,Uruguay,43,Tacuarembo,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,0,Sin Datos,2,2,275.5,75.48,41.51,0.0,22.64,0.0,0.0,105.67,30.19,216.64,433.27
8,Paysandú,2,Terrestre Auto,2025-06-18,16605,2025-06-23,16610,1,Uruguay,61,Paysandu,2,Visita familiares / amigos,26,Profesional independiente,,,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,5,3,600.0,0.0,311.87,0.0,0.0,0.0,0.0,288.13,0.0,346.43,1039.28
1,Colonia,5,Maritimo - Fluvial,2018-03-08,13946,2018-03-12,13950,1,Uruguay,11,Saqn Jose,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,2,Auto alquilado,4,1,704.9,270.0,103.99,65.0,200.0,0.0,0.0,30.0,100.9,262.36,262.36
7,Fray Bentos,2,Terrestre Auto,2019-12-17,14595,2019-12-18,14596,1,Uruguay,12,Rio Negro,6,Religion y Peregrinaciones,15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.53,49.53
3,Aeropuerto de Carrasco,1,Aereo,2024-04-29,16190,2024-05-04,16195,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",26,Profesional independiente,,,30,Paraguay,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,5,1,500.0,0.0,148.57,0.0,0.0,0.0,0.0,351.43,0.0,260.54,260.54
3,Aeropuerto de Carrasco,1,Aereo,2024-11-29,16404,2024-12-03,16408,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,25,Trabajador dependiente,,,31,Chile,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,4,1,700.0,0.0,180.0,318.0,0.0,155.02,0.0,298.11,66.87,551.4,551.4
8,Paysandú,2,Terrestre Auto,2025-03-28,16523,2025-04-04,16530,1,Uruguay,43,Tacuarembo,2,Visita familiares / amigos,3,Estudiante,,,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,7,4,1892.43,0.0,710.94,0.0,712.32,0.0,0.0,469.17,0.0,363.65,1454.61
3,Aeropuerto de Carrasco,1,Aereo,2018-07-16,14076,2018-07-22,14082,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",3.0,Secundaria incompleta,32,Resto Sud America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,6,2,741.0,540.73,160.22,1159.0,40.05,0.0,0.0,0.0,0.0,189.69,379.38
3,Aeropuerto de Carrasco,1,Aereo,2019-12-14,14592,2019-12-19,14597,1,Uruguay,20,Canelones,2,Visita familiares / amigos,12,"Director, gerente",5.0,Terciaria incompleta,10,Argentina,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,2,Auto alquilado,5,2,1538.48,300.0,200.0,600.0,350.17,60.0,0.0,229.2,399.11,226.29,452.58
1,Colonia,5,Maritimo - Fluvial,2024-08-14,16297,2024-08-18,16301,1,Uruguay,11,Saqn Jose,1,"Ocio, Recreo, Vacaciones",26,Profesional independiente,,,10,Argentina,30,Vivienda arrendada X plataforma,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,4,2,1500.0,334.1,302.9,0.0,317.19,196.0,0.0,349.81,0.0,253.56,507.12
3,Aeropuerto de Carrasco,1,Aereo,2025-05-16,16572,2025-05-23,16579,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,25,Trabajador dependiente,,,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,7,1,471.66,187.71,175.66,1034.68,108.29,0.0,0.0,0.0,0.0,253.2,253.2
1,Colonia,5,Maritimo - Fluvial,2025-07-25,16642,2025-08-02,16650,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,1,"Jubilado, Pensionista",,,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,4,Auto familiares / amigos,8,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,281.96,281.96
1,Colonia,5,Maritimo - Fluvial,2017-04-23,13627,2017-04-27,13631,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,0,Sin Datos,4,1,400.0,123.54,72.32,32.0,33.15,0.0,0.0,65.54,105.46,194.34,194.34
7,Fray Bentos,2,Terrestre Auto,2023-12-16,16055,2023-12-20,16059,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,4,4,1000.0,216.14,200.7,0.0,221.51,129.87,0.0,231.78,0.0,340.37,1361.46
3,Aeropuerto de Carrasco,1,Aereo,2019-06-27,14422,2019-07-09,14434,1,Uruguay,12,Rio Negro,1,"Ocio, Recreo, Vacaciones",15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,33,Centro y Norte America,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,12,2,1510.0,0.0,650.0,1890.0,0.0,150.0,0.0,350.0,360.0,185.45,370.9
